"Date","Grade","Price","Sale Type"
2020-11-07,5,524.99,"Auction"
2020-11-07,9,3350,"Best Offer"
2020-11-07,6,853.08,"Auction"
2020-11-07,5,770,"Auction"
2020-11-07,9,3631.72,"Best Offer"
2020-11-07,6,710,"Auction"
2020-11-07,8,2181.15,"Auction"
2020-11-07,9,3050,"Auction"
2020-11-06,9,3867.75,"Auction"
2020-11-06,9,3651,"Auction"
2020-11-06,9,4374.01,"Auction"
2020-11-06,5,725,"Best Offer"
2020-11-06,8,1650,"Best Offer"
2020-11-06,6,675,"Best Offer"
2020-11-06,9,3911,"Auction"
2020-11-06,8,1800,"Auction"
2020-11-06,9,4999,"Best Offer"
2020-11-06,8,1649.99,"Best Offer"
2020-11-06,9,3749.99,"Auction"
2020-11-05,9,3599.85,"Best Offer"
2020-11-05,5,2800,"Best Offer"
2020-11-05,8,2030,"Auction"
2020-11-05,9,3550,"Auction"
2020-11-05,3,840,"Auction"
2020-11-05,8,2275,"Auction"
2020-11-05,6,950,"Best Offer"
2020-11-05,6,660,"Auction"
2020-11-05,4,365,"Auction"
2020-11-05,6,810,"Auction"
2020-11-04,7,1525,"Auction"
2020-11-04,6,825,"Best Offer"
2020-11-04,6,566,"Auction"
2020-11-04,6,550,"Auction"
2020-11-04,7,1125,"Best Offer"
2020-11-04,9,6204.74,"Auction"
2020-11-04,8,1500,"Auction"
2020-11-04,9,3550,"Auction"
2020-11-04,7,1025,"Auction"
2020-11-04,5,471,"Auction"
2020-11-04,4,420,"Auction"
2020-11-04,7,651,"Auction"
2020-11-04,8,1725,"Auction"
2020-11-04,4,470.55,"Auction"
2020-11-04,9,3850,"Auction"
2020-11-04,6,1175,"Auction"
2020-11-04,6,680,"Auction"
2020-11-04,8,2050,"Auction"
2020-11-04,6,535,"Auction"
2020-11-03,8,4975,"Auction"
2020-11-03,9,4350,"Auction"
2020-11-03,7,1050,"Best Offer"
2020-11-03,7,1075,"Auction"
2020-11-03,7,1025,"Auction"
2020-11-03,1,329.21,"Auction"
2020-11-03,6,910,"Auction"
2020-11-03,9,4250,"Auction"
2020-11-03,6,760,"Auction"
2020-11-03,5,650,"Best Offer"
2020-11-03,9,900,"Auction"
2020-11-02,7,1035,"Auction"
2020-11-02,9,4099.99,"Auction"
2020-11-02,8,2624.97,"Auction"
2020-11-02,2,400,"Auction"
2020-11-02,9,4934.73,"Best Offer"
2020-11-02,8,2150,"Auction"
2020-11-02,1,558,"Auction"
2020-11-02,4,415,"Auction"
2020-11-02,7,1318.44,"Best Offer"
2020-11-02,8,1800,"Best Offer"
2020-11-02,6,709.39,"Auction"
2020-11-02,8,3799.99,"Auction"
2020-11-02,3,480,"Auction"
2020-11-02,5,700,"Auction"
2020-11-02,4,535.25,"Auction"
2020-11-02,6,850,"Auction"
2020-11-01,6,810,"Auction"
2020-11-01,4,484,"Auction"
2020-11-01,8,1950,"Auction"
2020-11-01,7,1699,"Best Offer"
2020-11-01,5,496,"Auction"
2020-11-01,8,1875,"Auction"
2020-11-01,9,4135.96,"Best Offer"
2020-11-01,9,4200,"Auction"
2020-11-01,5,699,"Best Offer"
2020-11-01,8,1900,"Auction"
2020-11-01,9,4250,"Auction"
2020-11-01,9,4150,"Auction"
2020-11-01,6,800,"Auction"
2020-11-01,8,1730.55,"Auction"
2020-11-01,5,590,"Auction"
2020-11-01,8,2025,"Auction"
2020-11-01,9,4550,"Auction"
2020-11-01,8,2500,"Auction"
2020-11-01,9,4350,"Auction"
2020-11-01,8,1975,"Auction"
2020-11-01,9,4050,"Auction"
2020-11-01,5,1650,"Auction"
2020-11-01,7,1175,"Best Offer"
2020-10-31,4,455,"Auction"
2020-10-31,5,565,"Auction"
2020-10-31,9,4001.01,"Auction"
2020-10-31,9,4500,"Best Offer"
2020-10-31,6,815,"Auction"
2020-10-31,7,1125,"Auction"
2020-10-31,8,2250,"Auction"
2020-10-31,7,1324,"Auction"
2020-10-31,8,2225,"Auction"
2020-10-30,8,2005.55,"Auction"
2020-10-30,8,2000,"Auction"
2020-10-30,9,3700,"Auction"
2020-10-30,6,650,"Auction"
2020-10-30,9,8122.14,"Best Offer"
2020-10-30,9,4540.9,"Auction"
2020-10-30,8,2025,"Auction"
2020-10-30,8,2475,"Auction"
2020-10-30,8,3750,"Auction"
2020-10-30,8,2000,"Auction"
2020-10-30,5,735,"Auction"
2020-10-30,7,1125,"Auction"
2020-10-30,9,4550,"Auction"
2020-10-30,9,4000,"Best Offer"
2020-10-30,3,600,"Best Offer"
2020-10-30,9,4050,"Auction"
2020-10-30,7,1175,"Auction"
2020-10-30,8,2425,"Auction"
2020-10-30,7,1070,"Best Offer"
2020-10-30,8,3800,"Auction"
2020-10-30,9,4850,"Best Offer"
2020-10-30,5,630,"Auction"
2020-10-29,9,4500,"Auction"
2020-10-29,8,875,"Auction"
2020-10-29,1,640,"Auction"
2020-10-29,8,10599.75,"Auction"
2020-10-29,4,580,"Auction"
2020-10-29,8,1875,"Auction"
2020-10-28,10,30800,"Auction"
2020-10-28,9,5150,"Auction"
2020-10-28,7,1350,"Best Offer"
2020-10-28,8,2350,"Auction"
2020-10-28,5,455,"Auction"
2020-10-28,9,4500,"Best Offer"
2020-10-28,8,2425,"Auction"
2020-10-28,9,3705,"Auction"
2020-10-28,6,1049.99,"Best Offer"
2020-10-28,2,401,"Auction"
2020-10-28,8,2600,"Best Offer"
2020-10-28,9,2601,"Auction"
2020-10-28,9,5500,"Best Offer"
2020-10-28,8,1500,"Auction"
2020-10-28,7,1025,"Auction"
2020-10-28,7,1625,"Auction"
2020-10-28,9,4105.55,"Auction"
2020-10-28,8,2200,"Auction"
2020-10-28,6,710,"Auction"
2020-10-28,9,4522,"Auction"
2020-10-27,4,605,"Auction"
2020-10-27,7,1699.99,"Best Offer"
2020-10-27,9,4050,"Auction"
2020-10-27,9,7600,"Auction"
2020-10-27,7,1200,"Best Offer"
2020-10-27,9,13121,"Auction"
2020-10-27,6,690,"Auction"
2020-10-27,9,7800,"Auction"
2020-10-27,1,550,"Best Offer"
2020-10-27,7,1275,"Auction"
2020-10-27,8,2025,"Auction"
2020-10-27,9,4550,"Auction"
2020-10-27,9,4600,"Auction"
2020-10-27,7,1499,"Best Offer"
2020-10-27,8,2225,"Auction"
2020-10-27,9,3600,"Auction"
2020-10-27,8,2100,"Best Offer"
2020-10-27,9,4205,"Auction"
2020-10-26,6,1075,"Auction"
2020-10-26,7,1450,"Auction"
2020-10-26,6,810,"Auction"
2020-10-26,5,900.01,"Auction"
2020-10-26,4,510,"Auction"
2020-10-26,7,1100,"Best Offer"
2020-10-26,6,760,"Auction"
2020-10-26,7,1250,"Best Offer"
2020-10-26,7,1150,"Best Offer"
2020-10-26,7,1425,"Auction"
2020-10-26,9,4011.5,"Auction"
2020-10-26,8,2025,"Auction"
2020-10-26,9,4152,"Auction"
2020-10-26,8,2350,"Auction"
2020-10-26,6,1095,"Auction"
2020-10-26,5,660,"Auction"
2020-10-26,8,2325,"Auction"
2020-10-26,6,810,"Auction"
2020-10-26,3,500,"Auction"
2020-10-26,6,800,"Best Offer"
2020-10-26,8,2800,"Auction"
2020-10-26,9,5500,"Auction"
2020-10-26,6,950,"Best Offer"
2020-10-26,6,1000,"Best Offer"
2020-10-26,9,4100,"Auction"
2020-10-26,8,2001,"Best Offer"
2020-10-25,9,4700,"Auction"
2020-10-25,8,2900,"Auction"
2020-10-25,9,5100,"Best Offer"
2020-10-25,7,1425,"Auction"
2020-10-25,8,2997.03,"Auction"
2020-10-25,6,1125,"Auction"
2020-10-25,9,4550,"Auction"
2020-10-25,4,459.9,"Auction"
2020-10-25,9,4250,"Auction"
2020-10-25,6,1035,"Auction"
2020-10-25,4,480,"Auction"
2020-10-25,9,4701,"Auction"
2020-10-25,9,7000,"Best Offer"
2020-10-25,6,860,"Auction"
2020-10-25,9,4250,"Auction"
2020-10-25,4,521,"Auction"
2020-10-25,9,5000,"Best Offer"
2020-10-24,4,810,"Auction"
2020-10-24,6,875,"Auction"
2020-10-24,7,1400,"Best Offer"
2020-10-24,9,4800,"Auction"
2020-10-24,7,1350,"Best Offer"
2020-10-24,9,3900,"Auction"
2020-10-24,9,5300,"Auction"
2020-10-24,6,1200,"Best Offer"
2020-10-24,8,2750,"Auction"
2020-10-24,6,1099.99,"Best Offer"
2020-10-24,3,550,"Best Offer"
2020-10-24,4,655,"Best Offer"
2020-10-24,8,2090,"Best Offer"
2020-10-24,8,2650,"Auction"
2020-10-24,8,1925,"Auction"
2020-10-24,9,5200,"Auction"
2020-10-23,9,5255.55,"Best Offer"
2020-10-23,9,4250,"Auction"
2020-10-23,4,175,"Best Offer"
2020-10-23,4,660,"Best Offer"
2020-10-23,6,1000,"Best Offer"
2020-10-23,8,2100,"Best Offer"
2020-10-23,9,3800,"Auction"
2020-10-23,9,4150,"Auction"
2020-10-23,9,4600,"Best Offer"
2020-10-23,5,660,"Auction"
2020-10-23,7,1300,"Best Offer"
2020-10-23,6,820,"Auction"
2020-10-23,7,1525,"Auction"
2020-10-23,8,2175,"Auction"
2020-10-22,7,1425,"Best Offer"
2020-10-22,9,5200,"Auction"
2020-10-22,8,2050,"Auction"
2020-10-22,8,2300,"Best Offer"
2020-10-22,8,2225,"Auction"
2020-10-22,3,535,"Auction"
2020-10-22,7,2297,"Auction"
2020-10-22,9,5983.74,"Auction"
2020-10-22,8,2075,"Auction"
2020-10-22,9,7600,"Auction"
2020-10-22,9,4800,"Best Offer"
2020-10-22,7,1600,"Best Offer"
2020-10-22,9,4705.55,"Auction"
2020-10-22,8,2397,"Auction"
2020-10-21,6,1100,"Auction"
2020-10-21,8,2250,"Auction"
2020-10-21,8,1350,"Best Offer"
2020-10-21,8,2450,"Auction"
2020-10-21,7,1650,"Best Offer"
2020-10-21,7,1570,"Auction"
2020-10-21,8,2200,"Best Offer"
2020-10-21,2,674.05,"Auction"
2020-10-21,7,2200,"Best Offer"
2020-10-21,9,5350,"Auction"
2020-10-21,3,470,"Auction"
2020-10-21,8,2375,"Auction"
2020-10-21,9,4651.06,"Auction"
2020-10-20,7,1750,"Best Offer"
2020-10-20,7,3000,"Best Offer"
2020-10-20,8,2001,"Best Offer"
2020-10-20,3,750,"Best Offer"
2020-10-20,4,710,"Auction"
2020-10-20,6,1050,"Best Offer"
2020-10-20,9,5200,"Auction"
2020-10-20,4,731,"Auction"
2020-10-20,6,5800,"Best Offer"
2020-10-20,7,1525,"Auction"
2020-10-19,6,1478.99,"Auction"
2020-10-19,8,2700,"Auction"
2020-10-19,7,1450,"Auction"
2020-10-19,7,1595,"Best Offer"
2020-10-19,8,2125,"Auction"
2020-10-19,9,5000,"Best Offer"
2020-10-19,9,5249,"Auction"
2020-10-19,8,2253.88,"Auction"
2020-10-19,8,3000,"Best Offer"
2020-10-19,1,530,"Auction"
2020-10-19,9,6150,"Auction"
2020-10-19,6,910,"Auction"
2020-10-19,3,999.99,"Best Offer"
2020-10-19,7,1600,"Best Offer"
2020-10-19,5,4300,"Best Offer"
2020-10-19,4,250,"Auction"
2020-10-18,2,400,"Best Offer"
2020-10-18,5,790,"Auction"
2020-10-18,6,1100,"Best Offer"
2020-10-18,4,812,"Auction"
2020-10-18,9,5000,"Auction"
2020-10-18,9,5000,"Best Offer"
2020-10-18,5,799,"Best Offer"
2020-10-18,7,1450,"Best Offer"
2020-10-18,5,775,"Best Offer"
2020-10-18,7,1400,"Best Offer"
2020-10-18,7,1900.84,"Auction"
2020-10-18,8,984.92,"Best Offer"
2020-10-18,2,420,"Auction"
2020-10-18,4,600,"Best Offer"
2020-10-17,9,5709,"Auction"
2020-10-17,6,1100,"Auction"
2020-10-17,8,2336.55,"Auction"
2020-10-17,9,5400,"Best Offer"
2020-10-17,9,7265,"Auction"
2020-10-17,8,2500,"Auction"
2020-10-17,9,4800,"Best Offer"
2020-10-17,5,650,"Auction"
2020-10-17,8,2251,"Best Offer"
2020-10-17,7,1495,"Best Offer"
2020-10-17,8,2650,"Best Offer"
2020-10-17,7,1300,"Best Offer"
2020-10-17,9,5000,"Best Offer"
2020-10-16,8,2500,"Best Offer"
2020-10-16,7,5000,"Best Offer"
2020-10-16,9,4500,"Best Offer"
2020-10-16,6,1500,"Auction"
2020-10-16,9,4350,"Best Offer"
2020-10-16,9,5000,"Auction"
2020-10-15,7,1100,"Best Offer"
2020-10-15,9,4500,"Best Offer"
2020-10-15,6,199.99,"Best Offer"
2020-10-15,6,649,"Best Offer"
2020-10-15,8,2000,"Best Offer"
2020-10-15,7,1500,"Best Offer"
2020-10-15,1,259.25,"Auction"
2020-10-14,6,599,"Best Offer"
2020-10-14,9,4200,"Best Offer"
2020-10-14,8,1800,"Best Offer"
2020-10-14,8,1500,"Best Offer"
2020-10-14,2,340,"Auction"
2020-10-14,8,1600,"Best Offer"
2020-10-14,9,4299,"Best Offer"
2020-10-14,8,1750,"Best Offer"
2020-10-14,6,500,"Best Offer"
2020-10-13,9,3075,"Auction"
2020-10-13,7,849,"Auction"
2020-10-13,7,810,"Auction"
2020-10-13,8,1400,"Best Offer"
2020-10-13,9,3201,"Auction"
2020-10-13,9,3100,"Best Offer"
2020-10-13,8,1125,"Auction"
2020-10-13,9,3500,"Best Offer"
2020-10-13,6,450,"Best Offer"
2020-10-12,7,680,"Auction"
2020-10-12,8,1351.4,"Auction"
2020-10-12,7,880,"Best Offer"
2020-10-12,7,780,"Auction"
2020-10-12,9,2400,"Best Offer"
2020-10-12,5,352,"Auction"
2020-10-12,8,1280,"Auction"
2020-10-11,7,700,"Auction"
2020-10-11,3,300,"Best Offer"
2020-10-11,7,834.8,"Best Offer"
2020-10-11,7,852,"Auction"
2020-10-11,1,248,"Auction"
2020-10-11,7,750,"Auction"
2020-10-11,4,331,"Auction"
2020-10-11,7,730,"Best Offer"
2020-10-10,8,1050,"Auction"
2020-10-10,5,400,"Best Offer"
2020-10-10,8,1000,"Best Offer"
2020-10-10,5,450,"Best Offer"
2020-10-10,7,650,"Auction"
2020-10-10,7,690,"Auction"
2020-10-10,7,650,"Auction"
2020-10-10,7,650,"Best Offer"
2020-10-10,1,231.95,"Best Offer"
2020-10-10,7,650,"Best Offer"
2020-10-09,9,4900,"Best Offer"
2020-10-09,8,800,"Best Offer"
2020-10-09,8,879.76,"Auction"
2020-10-09,8,900,"Best Offer"
2020-10-08,7,504.99,"Best Offer"
2020-10-08,7,550,"Best Offer"
2020-10-08,8,830,"Auction"
2020-10-08,9,3850,"Best Offer"
2020-10-08,8,885,"Best Offer"
2020-10-07,7,450,"Best Offer"
2020-10-07,6,500,"Best Offer"
2020-10-07,5,400,"Best Offer"
2020-10-07,8,750,"Auction"
2020-10-07,6,310,"Auction"
2020-10-07,7,517,"Best Offer"
2020-10-06,6,350,"Auction"
2020-10-06,8,825,"Best Offer"
2020-10-06,8,800,"Best Offer"
2020-10-06,7,550,"Auction"
2020-10-06,7,520,"Best Offer"
2020-10-05,9,1650,"Best Offer"
2020-10-05,3,204.5,"Auction"
2020-10-05,7,520,"Auction"
2020-10-05,8,800,"Best Offer"
2020-10-05,6,345,"Auction"
2020-10-05,6,360,"Auction"
2020-10-05,9,1799,"Best Offer"
2020-10-05,9,1550,"Best Offer"
2020-10-04,9,1600,"Best Offer"
2020-10-04,8,815,"Best Offer"
2020-10-04,6,329.99,"Auction"
2020-10-04,3,170,"Best Offer"
2020-10-04,7,450,"Best Offer"
2020-10-03,4,570,"Best Offer"
2020-10-03,8,780,"Auction"
2020-10-03,7,400,"Best Offer"
2020-10-03,6,355,"Auction"
2020-10-03,8,730,"Best Offer"
2020-10-03,7,525.95,"Best Offer"
2020-10-03,9,2005.39,"Best Offer"
2020-10-02,6,330.55,"Auction"
2020-10-02,9,1500,"Best Offer"
2020-10-02,6,356.99,"Auction"
2020-10-02,7,475,"Best Offer"
2020-10-02,9,1637,"Auction"
2020-10-02,3,175,"Best Offer"
2020-10-02,9,1520,"Best Offer"
2020-10-02,7,573.17,"Best Offer"
2020-10-01,7,545,"Auction"
2020-10-01,6,340,"Best Offer"
2020-09-30,4,207.5,"Auction"
2020-09-30,9,1585,"Best Offer"
2020-09-29,7,420,"Best Offer"
2020-09-29,6,330.55,"Auction"
2020-09-29,7,460,"Auction"
2020-09-29,3,203.5,"Auction"
2020-09-29,6,325,"Best Offer"
2020-09-29,8,760,"Auction"
2020-09-29,8,740,"Auction"
2020-09-29,9,1625,"Auction"
2020-09-29,8,719,"Auction"
2020-09-29,4,232.5,"Auction"
2020-09-29,4,325,"Best Offer"
2020-09-29,9,2750,"Auction"
2020-09-29,8,740,"Best Offer"
2020-09-29,6,265,"Auction"
2020-09-28,9,1525,"Auction"
2020-09-28,5,215,"Best Offer"
2020-09-28,9,1425,"Auction"
2020-09-28,8,700,"Best Offer"
2020-09-27,6,299.99,"Best Offer"
2020-09-27,8,652,"Auction"
2020-09-27,7,425,"Best Offer"
2020-09-27,7,420,"Auction"
2020-09-27,7,527.28,"Best Offer"
2020-09-26,8,711.07,"Auction"
2020-09-24,9,1600,"Best Offer"
2020-09-24,9,1575,"Best Offer"
2020-09-24,6,319.99,"Best Offer"
2020-09-24,9,1600,"Best Offer"
2020-09-23,4,155.06,"Auction"
2020-09-23,7,400,"Auction"
2020-09-23,5,210.5,"Auction"
2020-09-23,9,1750,"Best Offer"
2020-09-23,9,1750,"Auction"
2020-09-22,7,458.58,"Auction"
2020-09-22,8,767.57,"Auction"
2020-09-22,8,801,"Auction"
2020-09-22,9,1575,"Best Offer"
2020-09-21,8,872.4,"Auction"
2020-09-21,7,460,"Best Offer"
2020-09-21,5,300,"Best Offer"
2020-09-21,9,1625,"Best Offer"
2020-09-21,7,400,"Auction"
2020-09-20,7,450,"Best Offer"
2020-09-20,8,900,"Best Offer"
2020-09-20,9,1585,"Best Offer"
2020-09-19,2,175,"Best Offer"
2020-09-19,9,1675,"Auction"
2020-09-19,1,175,"Auction"
2020-09-19,8,840,"Auction"
2020-09-19,6,314.99,"Best Offer"
2020-09-19,7,400,"Auction"
2020-09-19,6,255,"Auction"
2020-09-18,9,1699.99,"Best Offer"
2020-09-18,6,275,"Auction"
2020-09-18,7,582.71,"Auction"
2020-09-18,6,255,"Auction"
2020-09-17,8,750,"Best Offer"
2020-09-17,8,811.32,"Auction"
2020-09-17,9,1400,"Best Offer"
2020-09-16,9,1575,"Auction"
2020-09-16,6,580,"Auction"
2020-09-16,6,270,"Auction"
2020-09-16,9,1400,"Best Offer"
2020-09-15,7,418.36,"Best Offer"
2020-09-15,8,720,"Auction"
2020-09-15,7,410,"Best Offer"
2020-09-14,8,750,"Best Offer"
2020-09-14,6,325,"Best Offer"
2020-09-14,9,1491.89,"Auction"
2020-09-14,4,275,"Best Offer"
2020-09-14,8,700,"Best Offer"
2020-09-14,9,1525,"Auction"
2020-09-14,4,225,"Best Offer"
2020-09-13,3,182,"Best Offer"
2020-09-13,9,1400,"Best Offer"
2020-09-13,8,1225,"Auction"
2020-09-13,7,415,"Auction"
2020-09-13,7,400,"Best Offer"
2020-09-13,7,350,"Best Offer"
2020-09-12,7,400,"Auction"
2020-09-12,9,1490,"Best Offer"
2020-09-12,7,385,"Best Offer"
2020-09-12,8,789,"Auction"
2020-09-12,7,391,"Auction"
2020-09-12,9,1600,"Best Offer"
2020-09-12,6,240,"Best Offer"
2020-09-12,9,1450,"Best Offer"
2020-09-11,7,303.56,"Auction"
2020-09-11,4,185,"Best Offer"
2020-09-10,6,243.5,"Auction"
2020-09-10,8,720,"Best Offer"
2020-09-09,6,260,"Best Offer"
2020-09-09,9,1475,"Best Offer"
2020-09-09,4,185,"Best Offer"
2020-09-09,3,162.5,"1"
2020-09-08,6,253,"1"
2020-09-08,3,145.5,"1"
2020-09-08,5,226.3,"1"
2020-09-08,6,360,"Best Offer"
2020-09-08,6,284.99,"Best Offer"
2020-09-07,6,260,"Best Offer"
2020-09-07,9,1650,"1"
2020-09-07,6,240,"3"
2020-09-06,8,687.25,"Best Offer"
2020-09-06,5,238.99,"Best Offer"
2020-09-06,7,360,"Auction"
2020-09-06,5,220,"Best Offer"
2020-09-06,9,1400,"Best Offer"
2020-09-06,9,1550,"Auction"
2020-09-06,9,1425,"Auction"
2020-09-06,7,370,"Best Offer"
2020-09-06,7,389.99,"Best Offer"
2020-09-06,9,1375,"Auction"
2020-09-06,5,225,"Best Offer"
2020-09-05,9,1375,"Best Offer"
2020-09-05,4,199.99,"Auction"
2020-09-05,6,279.99,"Best Offer"
2020-09-05,8,600,"Auction"
2020-09-05,6,232.5,"Auction"
2020-09-05,6,255,"Auction"
2020-09-05,8,600,"3"
2020-09-04,10,7800,"Auction"
2020-09-04,9,1380,"Auction"
2020-09-04,9,1275,"Auction"
2020-09-03,9,1150,"Best Offer"
2020-09-03,9,1225,"3"
2020-09-03,6,500,"Best Offer"
2020-09-03,9,1150,"Best Offer"
2020-09-03,9,1200,"Best Offer"
2020-09-03,8,500,"Best Offer"
2020-09-03,9,1030,"Best Offer"
2020-09-03,8,570,"Auction"
2020-09-03,8,560,"Best Offer"
2020-09-03,7,375,"Best Offer"
2020-09-03,8,580,"Best Offer"
2020-09-02,7,380,"Best Offer"
2020-09-02,3,176,"Best Offer"
2020-09-01,8,450,"Best Offer"
2020-09-01,8,474,"Auction"
2020-09-01,10,8990.25,"3"
2020-09-01,5,230,"Best Offer"
2020-09-01,5,250,"Best Offer"
2020-09-01,8,530,"Best Offer"
2020-09-01,8,500,"Best Offer"
2020-08-31,4,225,"Best Offer"
2020-08-31,7,400,"Best Offer"
2020-08-31,7,400,"Best Offer"
2020-08-31,4,333.12,"Best Offer"
2020-08-31,1,104.5,"Auction"
2020-08-31,2,135.5,"Auction"
2020-08-31,7,400,"Best Offer"
2020-08-31,2,150,"Best Offer"
2020-08-30,9,810,"Best Offer"
2020-08-30,5,239.16,"Auction"
2020-08-29,7,450,"3"
2020-08-29,7,360,"Best Offer"
2020-08-29,7,300,"Auction"
2020-08-29,6,338,"Auction"
2020-08-28,3,124,"Auction"
2020-08-28,6,250,"Auction"
2020-08-28,10,7600,"Auction"
2020-08-28,6,255,"Auction"
2020-08-28,6,232.5,"Auction"
2020-08-28,4,250,"Best Offer"
2020-08-28,6,255,"Auction"
2020-08-28,8,565,"Auction"
2020-08-27,9,1125,"Best Offer"
2020-08-27,3,179.99,"3"
2020-08-27,7,340,"Best Offer"
2020-08-27,5,293,"Auction"
2020-08-27,7,355,"Auction"
2020-08-26,7,366,"Best Offer"
2020-08-26,9,925,"3"
2020-08-26,6,274.99,"Best Offer"
2020-08-26,7,330,"3"
2020-08-26,4,321,"Auction"
2020-08-26,8,499.95,"Best Offer"
2020-08-26,9,1050,"Best Offer"
2020-08-26,4,222.5,"Auction"
2020-08-25,9,1041,"3"
2020-08-25,9,1000,"3"
2020-08-25,8,449,"Auction"
2020-08-25,8,455,"Auction"
2020-08-25,8,768,"Auction"
2020-08-25,7,350,"Best Offer"
2020-08-25,8,490,"Best Offer"
2020-08-24,7,280.01,"Auction"
2020-08-24,9,750,"Best Offer"
2020-08-24,9,908,"Auction"
2020-08-24,9,857,"Auction"
2020-08-24,9,975,"Best Offer"
2020-08-24,8,456,"Auction"
2020-08-23,7,325,"Best Offer"
2020-08-23,6,290,"Best Offer"
2020-08-23,7,305,"Best Offer"
2020-08-22,7,600,"Best Offer"
2020-08-22,3,180,"Best Offer"
2020-08-22,7,329.99,"Best Offer"
2020-08-22,5,275,"Best Offer"
2020-08-22,7,305,"Best Offer"
2020-08-22,8,500,"Best Offer"
2020-08-21,7,387.49,"Auction"
2020-08-21,6,285,"Best Offer"
2020-08-21,9,319.95,"Buy It Now"
2020-08-21,8,481.01,"Auction"
2020-08-21,7,305,"Auction"
2020-08-20,8,20.5,"Auction"
2020-08-20,7,295,"Auction"
2020-08-19,3,157.5,"Auction"
2020-08-19,6,240,"Best Offer"
2020-08-19,9,1000,"Best Offer"
2020-08-19,9,1175,"Auction"
2020-08-18,6,250,"Best Offer"
2020-08-18,7,324.99,"Auction"
2020-08-18,6,260,"Best Offer"
2020-08-18,8,520,"Best Offer"
2020-08-18,6,275,"Best Offer"
2020-08-18,6,270,"Best Offer"
2020-08-17,9,850,"Best Offer"
2020-08-17,5,150,"Auction"
2020-08-17,6,231,"Auction"
2020-08-16,9,949.99,"Auction"
2020-08-16,9,800,"Auction"
2020-08-15,9,825,"Best Offer"
2020-08-15,6,265,"Best Offer"
2020-08-15,7,365,"Auction"
2020-08-15,8,450,"Auction"
2020-08-15,8,466,"Auction"
2020-08-14,9,900,"Best Offer"
2020-08-14,7,265,"Auction"
2020-08-14,9,740,"Auction"
2020-08-13,6,78.88,"Auction"
2020-08-13,9,900,"Auction"
2020-08-13,8,475,"Buy It Now"
2020-08-12,8,490,"Auction"
2020-08-12,9,825,"Best Offer"
2020-08-12,5,222.5,"Auction"
2020-08-12,5,195,"Best Offer"
2020-08-12,7,325,"Auction"
2020-08-12,9,743.55,"Auction"
2020-08-11,8,680,"Best Offer"
2020-08-11,9,920,"Auction"
2020-08-11,6,265,"Auction"
2020-08-10,7,380,"Auction"
2020-08-10,8,449.95,"Buy It Now"
2020-08-10,8,504.41,"Auction"
2020-08-10,9,778,"Auction"
2020-08-10,7,358.74,"Best Offer"
2020-08-09,4,298.97,"Best Offer"
2020-08-09,8,465,"Best Offer"
2020-08-09,8,455,"Auction"
2020-08-09,7,400,"Best Offer"
2020-08-09,9,20,"Best Offer"
2020-08-09,9,900,"Best Offer"
2020-08-09,9,980,"Auction"
2020-08-09,9,870,"Auction"
2020-08-08,5,475,"Best Offer"
2020-08-08,4,190,"Best Offer"
2020-08-08,7,330,"Auction"
2020-08-08,9,830,"Auction"
2020-08-07,9,860,"Auction"
2020-08-07,9,915,"Best Offer"
2020-08-07,3,131,"Auction"
2020-08-07,7,310,"Auction"
2020-08-07,8,450,"Best Offer"
2020-08-06,6,280,"Buy It Now"
2020-08-06,4,199.99,"Buy It Now"
2020-08-05,7,305,"Auction"
2020-08-05,9,975,"Best Offer"
2020-08-05,8,525,"Buy It Now"
2020-08-05,8,525,"Buy It Now"
2020-08-05,5,225,"Best Offer"
2020-08-05,8,499,"Best Offer"
2020-08-05,8,475,"Buy It Now"
2020-08-05,8,525,"Buy It Now"
2020-08-04,9,1075,"Best Offer"
2020-08-04,7,365,"Buy It Now"
2020-08-04,8,425,"Auction"
2020-08-04,6,325,"Buy It Now"
2020-08-03,9,800,"Best Offer"
2020-08-03,8,427.55,"Auction"
2020-08-03,9,875,"Auction"
2020-08-03,8,300,"Best Offer"
2020-08-02,7,300,"Auction"
2020-08-02,7,399.95,"Best Offer"
2020-08-02,9,1226,"Auction"
2020-08-01,4,170.5,"Auction"
2020-08-01,9,1199.95,"Buy It Now"
2020-08-01,5,225,"Buy It Now"
2020-08-01,8,438.55,"Auction"
2020-07-31,9,1175,"Auction"
2020-07-31,9,1050,"Best Offer"
2020-07-31,9,1000,"Best Offer"
2020-07-31,9,999.88,"Best Offer"
2020-07-31,9,1100,"Best Offer"
2020-07-31,10,6988.88,"Auction"
2020-07-31,9,800,"Best Offer"
2020-07-31,7,350,"Auction"
2020-07-30,8,1050,"Best Offer"
2020-07-30,8,415,"Best Offer"
2020-07-30,7,350,"Best Offer"
2020-07-30,9,825,"Best Offer"
2020-07-30,9,820,"Auction"
2020-07-30,9,809,"Auction"
2020-07-30,6,228.39,"Auction"
2020-07-29,8,440,"Best Offer"
2020-07-29,6,225,"Buy It Now"
2020-07-29,7,305,"Auction"
2020-07-29,8,400,"Buy It Now"
2020-07-29,4,165.5,"Auction"
2020-07-29,8,300,"Buy It Now"
2020-07-29,7,310,"Auction"
2020-07-29,7,280,"Auction"
2020-07-29,3,130,"Auction"
2020-07-28,7,305,"Auction"
2020-07-28,9,755,"Auction"
2020-07-28,8,405,"Auction"
