"Date","Grade","Price","Sale Type"
2021-08-28,7,251.69,"Auction"
2021-08-27,8,271,"Auction"
2021-08-27,5,78,"Auction"
2021-08-27,8,211.5,"Auction"
2021-08-27,10,3161,"Auction"
2021-08-27,6,99,"Auction"
2021-08-24,3,102.5,"Auction"
2021-08-24,8,1162.75,"Auction"
2021-08-23,8,219.49,"Auction"
2021-08-21,8,152.5,"Auction"
2021-08-21,5,95,"Auction"
2021-08-20,7,136,"Auction"
2021-08-20,8,225.5,"Auction"
2021-08-20,8,237.5,"Auction"
2021-08-19,6,213.25,"Auction"
2021-08-11,5,102.5,"Auction"
2021-08-11,7,213.5,"Auction"
2021-08-10,7,150,"Auction"
2021-08-10,5,101,"Auction"
2021-08-10,8,247.5,"Auction"
2021-08-10,9,470,"Auction"
2021-08-10,5,113.23,"Auction"
2021-08-09,6,76,"Auction"
2021-08-09,6,130.5,"Auction"
2021-08-09,6,112.47,"Auction"
2021-08-09,8,240,"Auction"
2021-08-08,5,121,"Auction"
2021-08-08,7,220,"Auction"
2021-08-07,6,107.5,"Auction"
2021-08-06,5,92,"Auction"
2021-08-06,7,162.5,"Auction"
2021-08-05,8,242.5,"Auction"
2021-08-04,10,4649,"Auction"
2021-08-04,2,60,"Auction"
2021-08-03,5,100,"Auction"
2021-08-03,8,243.5,"Auction"
2021-08-02,9,466.99,"Auction"
2021-08-01,7,172.5,"Auction"
2021-08-01,8,361.49,"Auction"
2021-07-28,9,456.5,"Auction"
2021-07-28,9,445.99,"Auction"
2021-07-28,9,466,"Auction"
2021-07-28,9,482,"Auction"
2021-07-28,8,255,"Auction"
2021-07-28,9,450,"Auction"
2021-07-28,8,209.5,"Auction"
2021-07-28,7,127.52,"Auction"
2021-07-28,9,465,"Auction"
2021-07-28,8,213.5,"Auction"
2021-07-28,6,125.58,"Auction"
2021-07-28,9,451.5,"Auction"
2021-07-28,8,265,"Auction"
2021-07-28,9,445,"Auction"
2021-07-28,8,182.5,"Auction"
2021-07-28,7,161.5,"Auction"
2021-07-28,9,475,"Auction"
2021-07-28,8,225.5,"Auction"
2021-07-28,7,142.5,"Auction"
2021-07-28,8,229.5,"Auction"
2021-07-28,8,232.5,"Auction"
2021-07-28,6,113.5,"Auction"
2021-07-28,9,451,"Auction"
2021-07-26,8,213.01,"Auction"
2021-07-26,10,5349,"Auction"
2021-07-15,6,141.5,"Auction"
2021-07-13,8,239.5,"Auction"
2021-07-13,8,255,"Auction"
2021-07-12,6,95,"Auction"
2021-07-11,6,125,"Auction"
2021-07-10,9,500,"Auction"
2021-07-09,2,63,"Auction"
2021-07-02,8,255,"Auction"
2021-07-02,1,112.5,"Auction"
2021-06-30,9,540,"Auction"
2021-06-21,6,183.53,"Auction"
2021-06-21,9,405,"Auction"
2021-06-20,7,630,"Auction"
2021-06-19,8,265,"Auction"
2021-06-17,8,167.5,"Auction"
2021-06-17,9,606,"Auction"
2021-06-17,5,110.5,"Auction"
2021-06-17,5,86.85,"Auction"
2021-06-17,8,293,"Auction"
2021-06-16,5,86,"Auction"
2021-06-16,9,610,"Auction"
2021-06-16,6,96,"Auction"
2021-06-15,7,194.5,"Auction"
2021-06-15,6,96,"Auction"
2021-06-15,7,222.5,"Auction"
2021-06-15,8,202.5,"Auction"
2021-06-14,7,161.5,"Auction"
2021-06-14,9,485,"Auction"
2021-06-14,6,135.99,"Auction"
2021-06-13,5,76,"Auction"
2021-06-13,7,183,"Auction"
2021-06-13,6,130,"Auction"
2021-06-13,8,227.5,"Auction"
2021-06-12,8,358.12,"Auction"
2021-05-11,10,2025,"Auction"
2021-05-10,9,612,"Auction"
2021-05-10,9,575,"Auction"
2021-05-10,8,280,"Auction"
2021-05-10,8,360,"Auction"
2021-05-09,9,2500,"Auction"
2021-05-09,8,300,"Auction"
2021-05-09,8,310,"Auction"
2021-05-09,6,157.5,"Auction"
2021-05-09,8,330,"Auction"
2021-05-09,3,90,"Auction"
2021-05-08,8,200,"Auction"
2021-05-08,6,292,"Auction"
2021-05-07,9,530,"Auction"
2021-05-05,8,310,"Auction"
2021-05-05,8,332.83,"Auction"
2021-05-05,4,105,"Auction"
2021-05-05,5,153,"Auction"
2021-05-05,6,149.99,"Auction"
2021-05-04,9,550,"Auction"
2021-05-03,6,132.5,"Auction"
2021-05-03,7,149,"Auction"
2021-05-03,7,285.3,"Auction"
2021-05-03,6,142.5,"Auction"
2021-05-02,6,151.5,"Auction"
2021-05-02,7,232.5,"Auction"
2021-05-02,7,194.68,"Auction"
2021-05-02,9,427,"Auction"
2021-05-02,5,140.5,"Auction"
2021-05-02,9,405,"Auction"
2021-05-02,8,400,"Auction"
2021-05-01,5,103.64,"Auction"
2021-05-01,8,349,"Auction"
2021-05-01,4,120,"Auction"
2021-05-01,8,301,"Auction"
2021-04-30,6,171.5,"Auction"
2021-04-30,6,285,"Auction"
2021-04-29,5,130,"Auction"
2021-04-29,6,132.5,"Auction"
2021-04-28,9,710,"Auction"
2021-04-28,9,2550,"Auction"
2021-04-28,9,570,"Auction"
2021-04-27,10,2850,"Auction"
2021-04-27,7,120,"Auction"
2021-04-27,9,648,"Auction"
2021-04-27,9,618,"Auction"
2021-04-27,10,2770,"Auction"
2021-04-27,9,610,"Auction"
2021-04-27,10,3050,"Auction"
2021-04-27,8,324,"Auction"
2021-04-16,6,152.5,"Auction"
2021-04-15,8,385,"Auction"
2021-04-15,6,136,"Auction"
2021-04-15,7,169.5,"Auction"
2021-04-15,9,580,"Auction"
2021-04-14,6,161.31,"Auction"
2021-04-14,7,165.5,"Auction"
2021-04-13,7,247.5,"Auction"
2021-04-13,8,300,"Auction"
2021-04-12,8,375,"Auction"
2021-04-12,9,680,"Auction"
2021-04-11,7,151,"Auction"
2021-04-10,8,306,"Auction"
2021-04-10,8,378.38,"Auction"
2021-04-09,5,130,"Auction"
2021-04-09,4,130,"Auction"
2021-04-08,5,220,"Best Offer"
2021-04-08,7,197.5,"Auction"
2021-04-07,9,570,"Auction"
2021-04-07,9,500,"Auction"
2021-04-07,7,168.5,"Auction"
2021-04-07,8,305,"Auction"
2021-04-07,6,142.5,"Auction"
2021-04-06,5,132,"Auction"
2021-04-06,8,510,"Auction"
2021-04-06,7,222.5,"Auction"
2021-04-05,8,340,"Auction"
2021-04-05,6,120,"Auction"
2021-04-05,7,172.5,"Auction"
2021-04-04,7,2200,"Best Offer"
2021-04-04,6,150,"Auction"
2021-04-04,7,255,"Best Offer"
2021-04-03,9,590,"Auction"
2021-04-03,8,300,"Auction"
2021-04-03,6,177.5,"Auction"
2021-04-03,6,290,"Best Offer"
2021-04-02,9,640,"Auction"
2021-04-02,8,360,"Auction"
2021-04-02,7,210.79,"Auction"
2021-04-02,8,355,"Best Offer"
2021-04-02,6,210,"Best Offer"
2021-04-02,6,276.42,"Auction"
2021-04-02,7,373.17,"Auction"
2021-04-01,8,360,"Auction"
2021-04-01,7,299,"Auction"
2021-04-01,4,120,"Auction"
2021-04-01,8,275,"Auction"
2021-04-01,9,610,"Auction"
2021-04-01,9,600,"Auction"
2021-04-01,7,1000,"Best Offer"
2021-03-26,4,105,"Auction"
2021-03-25,9,620,"Auction"
2021-03-25,6,142.5,"Auction"
2021-03-25,8,325,"Auction"
2021-03-25,8,307,"Auction"
2021-03-23,8,358,"Auction"
2021-03-22,9,760,"Auction"
2021-03-22,7,196.5,"Auction"
2021-03-22,7,172.5,"Auction"
2021-03-22,8,340,"Auction"
2021-03-22,9,743,"Auction"
2021-03-21,2,102.5,"Auction"
2021-03-21,9,1115.28,"Auction"
2021-03-21,4,100,"Auction"
2021-03-20,7,366.25,"Auction"
2021-03-20,6,141.86,"Auction"
2021-03-19,10,3350,"Best Offer"
2021-03-19,6,202.5,"Auction"
2021-03-19,8,320,"Auction"
2021-03-19,7,255,"Auction"
2021-03-19,3,112.5,"Auction"
2021-03-18,7,255,"Auction"
2021-03-18,9,720,"Auction"
2021-03-17,7,291,"Auction"
2021-03-17,6,150,"Auction"
2021-03-17,8,315,"Auction"
2021-03-17,8,395,"Auction"
2021-03-17,7,248.5,"Auction"
2021-03-16,10,2805,"Auction"
2021-03-16,7,237.5,"Auction"
2021-03-15,3,152.5,"Auction"
2021-03-15,6,207.5,"Auction"
2021-03-15,8,99.99,"Auction"
2021-03-15,4,175,"Best Offer"
2021-03-15,9,750,"Auction"
2021-03-15,9,650,"Best Offer"
2021-03-14,8,354.99,"Auction"
2021-03-14,7,216,"Auction"
2021-03-14,9,751,"Auction"
2021-03-14,6,227.5,"Auction"
2021-03-14,6,236.09,"Auction"
