"Date","Grade","Price","Sale Type"
2020-08-01,10,1415.98,"Best Offer"
2020-08-01,9,799,"Best Offer"
2020-08-01,10,1465,"Auction"
2020-07-31,10,1425,"Auction"
2020-07-31,10,1500,"Best Offer"
2020-07-30,9,750,"Best Offer"
2020-07-30,10,1275,"Auction"
2020-07-27,10,1417.59,"Auction"
2020-07-27,10,1425,"Auction"
2020-07-26,10,1477.28,"Auction"
2020-07-25,10,1425,"Auction"
2020-07-24,9,700,"Best Offer"
2020-07-24,9,820,"Best Offer"
2020-07-24,9,650,"Best Offer"
2020-07-24,10,1500,"Buy It Now"
2020-07-23,10,1800,"Buy It Now"
2020-07-22,10,1525,"Best Offer"
2020-07-22,10,1450,"Auction"
2020-07-22,9,819,"Buy It Now"
2020-07-20,10,1525,"Auction"
2020-07-20,10,1599.99,"Buy It Now"
2020-07-20,10,1225,"Auction"
2020-07-19,10,1900,"Buy It Now"
2020-07-19,9,600,"Auction"
2020-07-19,10,1699.99,"Buy It Now"
2020-07-18,10,1475,"Auction"
2020-07-18,10,1525,"Auction"
2020-07-16,10,1698,"Buy It Now"
2020-07-16,10,2225,"Auction"
2020-07-16,9,750,"Buy It Now"
2020-07-15,10,1500,"Auction"
2020-07-15,10,22.64,"Auction"
2020-07-14,10,1553.11,"Buy It Now"
2020-07-14,9,675,"Buy It Now"
2020-07-14,10,1700,"Auction"
2020-07-13,10,1650,"Buy It Now"
2020-07-12,10,1475,"Buy It Now"
2020-07-12,10,1600,"Buy It Now"
2020-07-12,10,1500,"Auction"
2020-07-12,10,1388.07,"Buy It Now"
2020-07-11,10,1599.99,"Best Offer"
2020-07-11,9,750,"Buy It Now"
2020-07-11,10,1650,"Auction"
2020-07-11,10,1675,"Auction"
2020-07-09,10,1825,"Auction"
2020-07-09,8,530,"Buy It Now"
2020-07-07,10,1670,"Buy It Now"
2020-07-06,10,1800,"Buy It Now"
2020-07-05,9,1225,"Auction"
2020-07-05,10,1900,"Buy It Now"
2020-07-04,10,1650.22,"Buy It Now"
2020-07-02,10,1500,"Auction"
2020-07-01,10,1850,"Buy It Now"
2020-07-01,9,900,"Buy It Now"
2020-07-01,10,1275,"Buy It Now"
2020-07-01,10,1499.99,"Best Offer"
2020-07-01,10,1800,"Auction"
2020-07-01,10,1325,"Auction"
2020-06-30,9,520,"Auction"
2020-06-30,10,1400,"Buy It Now"
2020-06-29,10,1275,"Auction"
2020-06-28,10,1240,"Auction"
2020-06-28,10,1300,"Auction"
2020-06-27,9,600,"Best Offer"
2020-06-25,10,1200,"Buy It Now"
2020-06-24,10,1200,"Buy It Now"
2020-06-24,9,600,"Buy It Now"
2020-06-23,9,481.81,"Buy It Now"
2020-06-23,10,1199.99,"Buy It Now"
2020-06-22,10,995,"Buy It Now"
2020-06-22,9,560,"Auction"
2020-06-22,10,1150,"Auction"
2020-06-21,9,629.99,"Best Offer"
2020-06-21,10,1050,"Buy It Now"
2020-06-19,10,979,"Best Offer"
2020-06-17,10,1225,"Buy It Now"
2020-06-16,9,500,"Buy It Now"
2020-06-15,9,550,"Buy It Now"
2020-06-14,10,1025,"Auction"
2020-06-14,10,1000,"Best Offer"
2020-06-14,10,1000,"Buy It Now"
2020-06-13,10,1200,"Buy It Now"
2020-06-13,10,1325,"Auction"
2020-06-13,10,925,"Best Offer"
2020-06-11,10,925,"Buy It Now"
2020-06-10,9,520,"Auction"
2020-06-08,10,949.99,"Best Offer"
2020-06-08,10,950,"Buy It Now"
2020-06-07,10,946,"Auction"
2020-06-07,10,975,"Buy It Now"
2020-06-06,9,538.67,"Buy It Now"
2020-06-06,10,1650,"Best Offer"
2020-06-05,10,899,"Auction"
2020-06-05,10,999,"Best Offer"
2020-06-05,10,1350,"Buy It Now"
2020-06-05,5,210,"Buy It Now"
2020-06-04,10,1625,"Buy It Now"
2020-06-03,10,720,"Buy It Now"
2020-06-01,9,410,"Auction"
2020-05-31,10,999.99,"Auction"
2020-05-31,10,900,"Best Offer"
2020-05-29,10,999,"Best Offer"
2020-05-29,10,901,"Buy It Now"
2020-05-28,10,800,"Buy It Now"
2020-05-28,10,999.99,"Best Offer"
2020-05-25,10,700,"Buy It Now"
2020-05-24,10,703.33,"Buy It Now"
2020-05-23,9,390,"Auction"
2020-05-21,9,500,"Buy It Now"
2020-05-20,10,999,"Buy It Now"
2020-05-19,9,440,"Buy It Now"
2020-05-18,10,750,"Buy It Now"
2020-05-18,9,450,"Buy It Now"
2020-05-15,10,800,"Buy It Now"
2020-05-14,10,820,"Buy It Now"
2020-05-13,9,405,"Auction"
2020-05-13,10,750,"Buy It Now"
2020-05-12,10,950,"Buy It Now"
2020-05-11,10,760,"Auction"
2020-05-09,10,998,"Best Offer"
2020-05-08,10,775,"Buy It Now"
2020-05-07,10,850,"Buy It Now"
2020-05-05,10,731,"Auction"
2020-05-05,10,700,"Buy It Now"
2020-05-05,9,350,"Buy It Now"
2020-05-04,9,350,"Buy It Now"
2020-05-04,9,489,"Buy It Now"
2020-05-03,10,700,"Auction"
2020-05-01,9,375,"Buy It Now"
2020-04-30,9,350,"Buy It Now"
2020-04-30,9,395,"Buy It Now"
2020-04-29,9,348.88,"Best Offer"
2020-04-28,10,700,"Buy It Now"
2020-04-28,9,350,"Buy It Now"
2020-04-27,9,369.99,"Buy It Now"
2020-04-26,10,699.99,"Best Offer"
2020-04-24,10,700,"Buy It Now"
2020-04-23,9,330,"Buy It Now"
2020-04-21,10,560,"Auction"
2020-04-21,10,699.99,"Buy It Now"
2020-04-19,8,225,"Buy It Now"
2020-04-18,10,700,"Buy It Now"
2020-04-15,9,320,"Buy It Now"
2020-04-15,9,369.99,"Buy It Now"
2020-04-15,10,599.99,"Best Offer"
2020-04-15,9,324.99,"Buy It Now"
2020-04-14,10,560,"Auction"
2020-04-14,9,400,"Buy It Now"
2020-04-12,10,565,"Auction"
2020-04-09,10,569.51,"Best Offer"
2020-04-07,10,510,"Auction"
2020-04-07,10,610,"Auction"
2020-04-05,10,584.99,"Buy It Now"
2020-04-04,10,634.45,"Buy It Now"
2020-04-04,10,499.99,"Buy It Now"
2020-03-30,9,280,"Buy It Now"
2020-03-25,9,299.99,"Best Offer"
2020-03-25,10,799.99,"Best Offer"
2020-03-17,10,445,"Auction"
2020-03-16,10,475,"Auction"
2020-03-15,10,550,"Auction"
2020-03-14,9,246,"Auction"
2020-03-13,10,427,"Auction"
2020-03-13,9,320,"Auction"
2020-03-12,8,295,"Best Offer"
2020-03-11,9,265,"Auction"
2020-03-07,10,460,"Auction"
2020-03-06,10,455,"Auction"
2020-03-05,9,222.5,"Auction"
2020-03-04,10,489.99,"Buy It Now"
2020-03-03,9,450,"Buy It Now"
2020-03-02,10,450,"Auction"
2020-03-02,10,560,"Auction"
2020-03-02,9,254,"Auction"
2020-02-25,10,406.98,"Auction"
2020-02-25,9,207.5,"Auction"
2020-02-25,10,455,"Auction"
2020-02-24,10,544.28,"Auction"
2020-02-23,10,455,"Auction"
2020-02-23,10,365,"Auction"
2020-02-23,10,489.99,"Auction"
2020-02-20,10,490,"Auction"
2020-02-19,10,512.23,"Auction"
2020-02-12,10,450,"Auction"
2020-02-11,9,226,"Auction"
2020-02-11,9,215,"Auction"
2020-02-11,9,215,"Auction"
2020-02-10,9,344,"Best Offer"
2020-02-09,10,610,"Auction"
2020-02-09,10,600,"Auction"
2020-02-08,10,610,"Auction"
2020-02-05,10,475,"Auction"
2020-02-04,9,217.5,"Auction"
2020-02-03,10,490,"Buy It Now"
2020-01-29,10,410,"Auction"
2020-01-29,10,799.99,"Best Offer"
2020-01-26,10,467,"Auction"
2020-01-24,10,475,"Best Offer"
2020-01-21,10,449.99,"Buy It Now"
2020-01-17,10,455,"Auction"
2020-01-17,10,426,"Auction"
2020-01-16,9,395,"Best Offer"
2020-01-12,9,285.78,"Auction"
2020-01-11,9,236.5,"Auction"
2020-01-10,10,521.11,"Auction"
2020-01-04,10,495,"Best Offer"
2019-12-31,10,415,"Auction"
2019-12-29,10,501.99,"Auction"
2019-12-28,10,455,"Auction"
2019-12-26,10,485,"Best Offer"
2019-12-23,10,430,"Auction"
2019-12-23,10,480,"Auction"
2019-12-22,10,485,"Auction"
2019-12-20,9,325,"Best Offer"
2019-12-17,10,400.5,"Auction"
2019-12-16,10,570.28,"Auction"
2019-12-15,9,300,"Auction"
2019-12-14,10,500,"Auction"
2019-12-14,10,549.99,"Best Offer"
2019-12-10,9,300,"Best Offer"
2019-12-05,10,599.99,"Best Offer"
2019-12-03,10,400,"Auction"
2019-11-30,9,275.55,"Auction"
2019-11-28,10,511,"Auction"
2019-11-21,10,460,"Auction"
2019-11-11,10,589.5,"Best Offer"
2019-11-09,9,450,"Auction"
2019-11-08,10,595,"Buy It Now"
2019-11-06,9,350,"Auction"
2019-11-02,10,560,"Auction"
2019-10-30,10,530,"Auction"
2019-10-29,10,510,"Auction"
2019-10-28,10,560,"Auction"
2019-10-27,10,570,"Auction"
2019-10-26,10,600,"Best Offer"
2019-10-25,10,640,"Auction"
2019-10-24,10,630.21,"Auction"
2019-10-15,10,619,"Auction"
2019-10-15,10,660,"Auction"
2019-10-14,10,690,"Auction"
2019-10-12,10,725,"Auction"
2019-10-10,10,700,"Auction"
2019-10-06,10,680,"Auction"
2019-10-06,10,700,"Auction"
2019-10-03,10,710,"Auction"
2019-10-03,10,770,"Auction"
2019-10-03,10,710.5,"Auction"
2019-10-02,10,690,"Auction"
2019-09-30,10,900,"Auction"
2019-09-30,10,1125,"Auction"
2019-09-28,10,830,"Auction"
2019-09-26,10,1225,"Auction"
2019-09-22,10,1340,"Auction"
