"Date","Grade","Price","Sale Type"
2021-01-17,7,46,"Auction"
2021-01-16,8,72,"Auction"
2021-01-16,5,100,"Auction"
2021-01-15,6,75,"Best Offer"
2021-01-15,4,40,"Auction"
2021-01-14,9,255,"Auction"
2021-01-14,9,244.5,"Auction"
2021-01-13,9,297.47,"Auction"
2021-01-12,8,95.99,"Auction"
2021-01-12,6,57.98,"Auction"
2021-01-11,4,32,"Auction"
2021-01-11,8,192.66,"Best Offer"
2021-01-11,8,202.5,"Auction"
2021-01-11,8,110.99,"Auction"
2021-01-11,8,44,"Auction"
2021-01-10,8,103.5,"Auction"
2021-01-10,7,71.59,"Auction"
2021-01-10,9,379.99,"Best Offer"
2021-01-10,8,237.34,"Auction"
2021-01-10,7,82,"Auction"
2021-01-09,9,164.5,"Auction"
2021-01-09,9,127.5,"Auction"
2021-01-08,7,100,"Best Offer"
2021-01-07,7,180,"Best Offer"
2021-01-07,9,224.5,"Auction"
2021-01-07,9,246.5,"Auction"
2021-01-07,6,149,"Best Offer"
2021-01-06,8,179.99,"Best Offer"
2021-01-06,8,300,"Best Offer"
2021-01-05,8,185,"Best Offer"
2021-01-05,10,1875,"Best Offer"
2021-01-04,8,172.5,"Auction"
2021-01-03,8,203,"Best Offer"
2021-01-03,8,225,"Best Offer"
2021-01-03,7,102.5,"Auction"
2021-01-02,9,220,"Best Offer"
2021-01-02,10,2000,"Best Offer"
2021-01-02,4,38,"Best Offer"
2020-12-31,10,3600,"Auction"
2020-12-31,5,34,"Auction"
2020-12-31,10,3711,"Auction"
2020-12-30,6,115.5,"Auction"
2020-12-30,8,155.5,"Auction"
2020-12-30,8,125,"Auction"
2020-12-30,8,131.5,"Auction"
2020-12-30,3,42,"Auction"
2020-12-30,7,160.35,"Best Offer"
2020-12-30,9,103.5,"Auction"
2020-12-30,9,228.5,"Auction"
2020-12-30,8,107.5,"Auction"
2020-12-29,9,511.46,"Auction"
2020-12-29,8,125,"Auction"
2020-12-29,8,180.09,"Auction"
